Lineage	Gene
Liliopsida	19318at4447
Liliopsida	37238at4447
Liliopsida	2048at4447
Liliopsida	18459at4447
Liliopsida	13646at4447
Liliopsida	11517at4447
Liliopsida	7550at4447
Liliopsida	5592at4447
Liliopsida	33122at4447
Liliopsida	9716at4447
Liliopsida	28216at4447
Liliopsida	27327at4447
Liliopsida	28063at4447
Liliopsida	282at4447
Liliopsida	1531at4447
Liliopsida	6942at4447
Liliopsida	21115at4447
Liliopsida	30at4447
Liliopsida	30559at4447
Liliopsida	32993at4447
Liliopsida	31149at4447
Liliopsida	28266at4447
Liliopsida	842at4447
Liliopsida	39839at4447
Liliopsida	7919at4447
Liliopsida	1392at4447
Liliopsida	22067at4447
Liliopsida	11572at4447
Liliopsida	7012at4447
Liliopsida	7933at4447
Liliopsida	8809at4447
Liliopsida	33431at4447
Liliopsida	5202at4447
Liliopsida	5645at4447
Liliopsida	1402at4447
Liliopsida	4823at4447
Liliopsida	14624at4447
Liliopsida	31988at4447
Liliopsida	30705at4447
Liliopsida	29693at4447
Liliopsida	12271at4447
Liliopsida	28453at4447
Liliopsida	28164at4447
Liliopsida	1589at4447
Liliopsida	26712at4447
Liliopsida	2616at4447
Liliopsida	4175at4447
Liliopsida	26102at4447
Liliopsida	1615at4447
Liliopsida	23772at4447
Liliopsida	18561at4447
Liliopsida	3761at4447
Liliopsida	14461at4447
Liliopsida	31404at4447
Liliopsida	8799at4447
Liliopsida	18274at4447
Liliopsida	15300at4447
Liliopsida	2215at4447
Liliopsida	22526at4447
Liliopsida	25057at4447
Liliopsida	27182at4447
Liliopsida	26258at4447
Liliopsida	14904at4447
Liliopsida	28762at4447
Liliopsida	22882at4447
Liliopsida	6941at4447
Liliopsida	39773at4447
Liliopsida	1209at4447
Liliopsida	15486at4447
Liliopsida	30738at4447
Liliopsida	830at4447
Liliopsida	23780at4447
Liliopsida	569at4447
Liliopsida	34090at4447
Liliopsida	4635at4447
Liliopsida	4601at4447
Liliopsida	40439at4447
Liliopsida	9059at4447
Liliopsida	9000at4447
Liliopsida	13413at4447
Liliopsida	20678at4447
Liliopsida	14314at4447
Liliopsida	10571at4447
Liliopsida	14428at4447
Liliopsida	14735at4447
Liliopsida	350at4447
Liliopsida	16426at4447
Liliopsida	16460at4447
Liliopsida	22406at4447
Liliopsida	35456at4447
Liliopsida	17126at4447
Liliopsida	20999at4447
Liliopsida	18227at4447
Liliopsida	24289at4447
Liliopsida	21730at4447
Liliopsida	18733at4447
Liliopsida	31192at4447
Liliopsida	8800at4447
Liliopsida	6154at4447
Liliopsida	9123at4447
Liliopsida	2447at4447
Liliopsida	28106at4447
Liliopsida	236at4447
Liliopsida	17467at4447
Liliopsida	3727at4447
Liliopsida	280at4447
Liliopsida	22363at4447
Liliopsida	32730at4447
Liliopsida	15426at4447
Liliopsida	7295at4447
Liliopsida	34615at4447
Liliopsida	15499at4447
Liliopsida	12195at4447
Liliopsida	7110at4447
Liliopsida	39113at4447
Liliopsida	13302at4447
Liliopsida	39053at4447
Liliopsida	8788at4447
Liliopsida	3830at4447
Liliopsida	12285at4447
Liliopsida	13593at4447
Liliopsida	19218at4447
Liliopsida	33381at4447
Liliopsida	11221at4447
Liliopsida	4939at4447
Liliopsida	24630at4447
Liliopsida	1103at4447
Liliopsida	7094at4447
Liliopsida	16219at4447
Liliopsida	807at4447
Liliopsida	3547at4447
Liliopsida	30327at4447
Liliopsida	730at4447
Liliopsida	18245at4447
Liliopsida	35496at4447
Liliopsida	40537at4447
Liliopsida	2217at4447
Liliopsida	17442at4447
Liliopsida	9008at4447
Liliopsida	18068at4447
Liliopsida	22576at4447
Liliopsida	20011at4447
Liliopsida	19744at4447
Liliopsida	2205at4447
Liliopsida	4235at4447
Liliopsida	119at4447
Liliopsida	28183at4447
Liliopsida	12957at4447
Liliopsida	5219at4447
Liliopsida	11745at4447
Liliopsida	37006at4447
Liliopsida	12966at4447
Liliopsida	35891at4447
Liliopsida	35548at4447
Liliopsida	25060at4447
Liliopsida	32623at4447
Liliopsida	29079at4447
Liliopsida	8628at4447
Liliopsida	17381at4447
Liliopsida	14309at4447
Liliopsida	18382at4447
Liliopsida	30293at4447
Liliopsida	18222at4447
Liliopsida	15190at4447
Liliopsida	17587at4447
Liliopsida	20321at4447
Liliopsida	29640at4447
Liliopsida	14300at4447
Liliopsida	27160at4447
Liliopsida	3488at4447
Liliopsida	25004at4447
Liliopsida	15066at4447
Liliopsida	24329at4447
Liliopsida	19353at4447
Liliopsida	8723at4447
Liliopsida	11882at4447
Liliopsida	13764at4447
Liliopsida	12023at4447
Liliopsida	41810at4447
Liliopsida	8309at4447
Liliopsida	20381at4447
Liliopsida	21467at4447
Liliopsida	8996at4447
Liliopsida	6785at4447
Liliopsida	10809at4447
Liliopsida	8067at4447
Liliopsida	2378at4447
Liliopsida	28990at4447
Liliopsida	24050at4447
Liliopsida	29689at4447
Liliopsida	10623at4447
Liliopsida	15234at4447
Liliopsida	23572at4447
Liliopsida	36141at4447
Liliopsida	1977at4447
Liliopsida	27217at4447
Liliopsida	25758at4447
Liliopsida	40159at4447
Liliopsida	35375at4447
Liliopsida	15032at4447
Liliopsida	31721at4447
Liliopsida	2693at4447
Liliopsida	22642at4447
Liliopsida	9617at4447
Liliopsida	39611at4447
Liliopsida	860at4447
Liliopsida	40165at4447
Liliopsida	39569at4447
Liliopsida	12732at4447
Liliopsida	29800at4447
Liliopsida	42197at4447
Liliopsida	24727at4447
Liliopsida	1484at4447
Liliopsida	23548at4447
Liliopsida	39204at4447
Liliopsida	30758at4447
Liliopsida	2908at4447
Liliopsida	3928at4447
Liliopsida	27900at4447
Liliopsida	27292at4447
Liliopsida	849at4447
Liliopsida	31027at4447
Liliopsida	12488at4447
Liliopsida	31215at4447
Liliopsida	34355at4447
Liliopsida	15340at4447
Liliopsida	10126at4447
Liliopsida	11838at4447
Liliopsida	6904at4447
Liliopsida	10181at4447
Liliopsida	388at4447
Liliopsida	14860at4447
Liliopsida	22600at4447
Liliopsida	2720at4447
Liliopsida	16789at4447
Liliopsida	36996at4447
Liliopsida	10346at4447
Liliopsida	3743at4447
Liliopsida	21881at4447
Liliopsida	29283at4447
Liliopsida	7398at4447
Liliopsida	5651at4447
Liliopsida	22898at4447
Liliopsida	14749at4447
Liliopsida	2342at4447
Liliopsida	29476at4447
Liliopsida	7718at4447
Liliopsida	12586at4447
Liliopsida	12700at4447
Liliopsida	26223at4447
Liliopsida	14709at4447
Liliopsida	37304at4447
Liliopsida	35385at4447
Liliopsida	35359at4447
Liliopsida	32641at4447
Liliopsida	1367at4447
Liliopsida	13816at4447
Liliopsida	27034at4447
Liliopsida	37959at4447
Liliopsida	19741at4447
Liliopsida	15937at4447
Liliopsida	27481at4447
Liliopsida	14886at4447
Liliopsida	16160at4447
Liliopsida	28329at4447
Liliopsida	34945at4447
Liliopsida	34936at4447
Liliopsida	1223at4447
Liliopsida	12783at4447
Liliopsida	20824at4447
Liliopsida	28360at4447
Liliopsida	24545at4447
Liliopsida	24442at4447
Liliopsida	21413at4447
Liliopsida	13348at4447
Liliopsida	24430at4447
Liliopsida	32229at4447
Liliopsida	2480at4447
Liliopsida	26963at4447
Liliopsida	25165at4447
Liliopsida	18673at4447
Liliopsida	270at4447
Liliopsida	2583at4447
Liliopsida	20039at4447
Liliopsida	25904at4447
Liliopsida	28177at4447
Liliopsida	1061at4447
Liliopsida	13448at4447
Liliopsida	7504at4447
Liliopsida	28261at4447
Liliopsida	4564at4447
Liliopsida	6744at4447
Liliopsida	17964at4447
Liliopsida	41534at4447
Liliopsida	6679at4447
Liliopsida	18278at4447
Liliopsida	5673at4447
Liliopsida	2258at4447
Liliopsida	19192at4447
Liliopsida	11467at4447
Liliopsida	10009at4447
Liliopsida	534at4447
Liliopsida	13435at4447
Liliopsida	470at4447
Liliopsida	20576at4447
Liliopsida	5012at4447
Liliopsida	17436at4447
Liliopsida	5059at4447
Liliopsida	16345at4447
Liliopsida	13636at4447
Liliopsida	2734at4447
Liliopsida	31813at4447
Liliopsida	30368at4447
Liliopsida	11110at4447
Liliopsida	19261at4447
Liliopsida	33232at4447
Liliopsida	36892at4447
Liliopsida	1492at4447
Liliopsida	4277at4447
Liliopsida	25396at4447
Liliopsida	3388at4447
Liliopsida	3035at4447
Liliopsida	27651at4447
Liliopsida	15044at4447
Liliopsida	172at4447
Liliopsida	8966at4447
Liliopsida	22889at4447
Liliopsida	14742at4447
Liliopsida	8795at4447
Liliopsida	11343at4447
Liliopsida	29864at4447
Liliopsida	13140at4447
Liliopsida	14244at4447
Liliopsida	20574at4447
Liliopsida	30656at4447
Liliopsida	1266at4447
Liliopsida	33888at4447
Liliopsida	14222at4447
Liliopsida	34287at4447
Liliopsida	9066at4447
Liliopsida	14292at4447
Liliopsida	1993at4447
Liliopsida	467at4447
Liliopsida	38488at4447
Liliopsida	5571at4447
Liliopsida	30380at4447
Liliopsida	1677at4447
Liliopsida	7251at4447
Liliopsida	35709at4447
Liliopsida	19071at4447
Liliopsida	5775at4447
Liliopsida	32069at4447
Liliopsida	133at4447
Liliopsida	16337at4447
Liliopsida	17804at4447
Liliopsida	13651at4447
Liliopsida	15592at4447
Liliopsida	14914at4447
Liliopsida	15510at4447
Liliopsida	16570at4447
Liliopsida	17337at4447
Liliopsida	33562at4447
Liliopsida	14511at4447
Liliopsida	34378at4447
Liliopsida	3396at4447
Liliopsida	14783at4447
Liliopsida	10491at4447
Liliopsida	32041at4447
Liliopsida	24917at4447
Liliopsida	6564at4447
Liliopsida	29594at4447
Liliopsida	10224at4447
Liliopsida	604at4447
Liliopsida	16992at4447
Liliopsida	25974at4447
Liliopsida	38050at4447
Liliopsida	4761at4447
Liliopsida	4620at4447
Liliopsida	18811at4447
Liliopsida	7586at4447
Liliopsida	8697at4447
Liliopsida	17186at4447
Liliopsida	9301at4447
Liliopsida	27793at4447
Liliopsida	1974at4447
Liliopsida	20526at4447
Liliopsida	20368at4447
Liliopsida	2509at4447
Liliopsida	23057at4447
Liliopsida	10608at4447
Liliopsida	2347at4447
Liliopsida	957at4447
Liliopsida	16097at4447
Liliopsida	10570at4447
Liliopsida	26474at4447
Liliopsida	16389at4447
Liliopsida	9012at4447
Liliopsida	5438at4447
Liliopsida	22586at4447
Liliopsida	14126at4447
Liliopsida	5993at4447
Liliopsida	1912at4447
Liliopsida	27324at4447
Liliopsida	4089at4447
Liliopsida	8329at4447
Liliopsida	6654at4447
Liliopsida	2464at4447
Liliopsida	28076at4447
Liliopsida	9397at4447
Liliopsida	1234at4447
Liliopsida	28603at4447
Liliopsida	20668at4447
Liliopsida	771at4447
Liliopsida	23561at4447
Liliopsida	21544at4447
Liliopsida	1112at4447
Liliopsida	4365at4447
Liliopsida	11261at4447
Liliopsida	23006at4447
Liliopsida	32744at4447
Liliopsida	15492at4447
Liliopsida	27814at4447
Liliopsida	29868at4447
Liliopsida	9556at4447
Liliopsida	19821at4447
Liliopsida	11575at4447
Liliopsida	11454at4447
Liliopsida	33529at4447
Liliopsida	27897at4447
Liliopsida	12169at4447
Liliopsida	35494at4447
Liliopsida	36792at4447
Liliopsida	1750at4447
Liliopsida	7419at4447
Liliopsida	32232at4447
Liliopsida	33751at4447
Liliopsida	12128at4447
Liliopsida	12218at4447
Liliopsida	34333at4447
Liliopsida	8882at4447
Liliopsida	6365at4447
Liliopsida	3867at4447
Liliopsida	23599at4447
Liliopsida	7512at4447
Liliopsida	10469at4447
Liliopsida	19306at4447
Liliopsida	2547at4447
Liliopsida	15929at4447
Liliopsida	39527at4447
Liliopsida	35042at4447
Liliopsida	33506at4447
Liliopsida	15256at4447
Liliopsida	16879at4447
Liliopsida	16115at4447
Liliopsida	17021at4447
Liliopsida	1613at4447
Liliopsida	11805at4447
Liliopsida	9201at4447
Liliopsida	21404at4447
Liliopsida	27914at4447
Liliopsida	22899at4447
Liliopsida	2846at4447
Liliopsida	745at4447
Liliopsida	9407at4447
Liliopsida	12968at4447
Liliopsida	2653at4447
Liliopsida	13455at4447
Liliopsida	32725at4447
Liliopsida	28299at4447
Liliopsida	10397at4447
Liliopsida	6598at4447
Liliopsida	14852at4447
Liliopsida	2181at4447
Liliopsida	8806at4447
Liliopsida	10961at4447
Liliopsida	8033at4447
Liliopsida	1256at4447
Liliopsida	14858at4447
Liliopsida	22791at4447
Liliopsida	31047at4447
Liliopsida	10402at4447
Liliopsida	8538at4447
Liliopsida	2839at4447
Liliopsida	23908at4447
Liliopsida	25289at4447
Liliopsida	29530at4447
Liliopsida	20266at4447
Liliopsida	3886at4447
Liliopsida	15411at4447
Liliopsida	4944at4447
Liliopsida	32062at4447
Liliopsida	296at4447
Liliopsida	5646at4447
Liliopsida	20184at4447
Liliopsida	7822at4447
Liliopsida	18281at4447
Liliopsida	2990at4447
Liliopsida	3404at4447
Liliopsida	3625at4447
Liliopsida	31309at4447
Liliopsida	24594at4447
Liliopsida	36255at4447
Liliopsida	13661at4447
Liliopsida	38150at4447
Liliopsida	425at4447
Liliopsida	4610at4447
Liliopsida	259at4447
Liliopsida	37944at4447
Liliopsida	18559at4447
Liliopsida	20116at4447
Liliopsida	20205at4447
Liliopsida	21216at4447
Liliopsida	21751at4447
Liliopsida	1789at4447
Liliopsida	21659at4447
Liliopsida	20336at4447
Liliopsida	24938at4447
Liliopsida	2081at4447
Liliopsida	11666at4447
Liliopsida	4199at4447
Liliopsida	16172at4447
Liliopsida	4513at4447
Liliopsida	34491at4447
Liliopsida	37837at4447
Liliopsida	17501at4447
Liliopsida	448at4447
Liliopsida	17113at4447
Liliopsida	21924at4447
Liliopsida	17345at4447
Liliopsida	10441at4447
Liliopsida	20302at4447
Liliopsida	11237at4447
Liliopsida	23277at4447
Liliopsida	24942at4447
Liliopsida	8683at4447
Liliopsida	32714at4447
Liliopsida	13060at4447
Liliopsida	1038at4447
Liliopsida	14995at4447
Liliopsida	12985at4447
Liliopsida	2865at4447
Liliopsida	13493at4447
Liliopsida	34711at4447
Liliopsida	457at4447
Liliopsida	23325at4447
Liliopsida	5477at4447
Liliopsida	31291at4447
Liliopsida	30453at4447
Liliopsida	10445at4447
Liliopsida	11382at4447
Liliopsida	33930at4447
Liliopsida	392at4447
Liliopsida	26933at4447
Liliopsida	12208at4447
Liliopsida	39518at4447
Liliopsida	17145at4447
Liliopsida	16554at4447
Liliopsida	6064at4447
Liliopsida	2772at4447
Liliopsida	16075at4447
Liliopsida	21649at4447
Liliopsida	28289at4447
Liliopsida	1055at4447
Liliopsida	540at4447
Liliopsida	25830at4447
Liliopsida	20876at4447
Liliopsida	1454at4447
Liliopsida	15807at4447
Liliopsida	20847at4447
Liliopsida	4541at4447
Liliopsida	17069at4447
Liliopsida	21492at4447
Liliopsida	6161at4447
Liliopsida	23035at4447
Liliopsida	20281at4447
Liliopsida	23030at4447
Liliopsida	20820at4447
Liliopsida	42381at4447
Liliopsida	2610at4447
Liliopsida	40599at4447
Liliopsida	15046at4447
Liliopsida	13119at4447
Liliopsida	31391at4447
Liliopsida	23946at4447
Liliopsida	31089at4447
Liliopsida	4884at4447
Liliopsida	43914at4447
Liliopsida	7355at4447
Liliopsida	5941at4447
Liliopsida	18340at4447
Liliopsida	31552at4447
Liliopsida	488at4447
Liliopsida	16187at4447
Liliopsida	1712at4447
Liliopsida	9020at4447
Liliopsida	10573at4447
Liliopsida	34247at4447
Liliopsida	3633at4447
Liliopsida	31461at4447
Liliopsida	6315at4447
Liliopsida	13776at4447
Liliopsida	22472at4447
Liliopsida	20940at4447
Liliopsida	10949at4447
Liliopsida	1193at4447
Liliopsida	19965at4447
Liliopsida	1241at4447
Liliopsida	18874at4447
Liliopsida	1496at4447
Liliopsida	20462at4447
Liliopsida	20875at4447
Liliopsida	11750at4447
Liliopsida	18038at4447
Liliopsida	11070at4447
Liliopsida	8357at4447
Liliopsida	17463at4447
Liliopsida	2463at4447
Liliopsida	10089at4447
Liliopsida	11147at4447
Liliopsida	3496at4447
Liliopsida	7469at4447
Liliopsida	11153at4447
Liliopsida	4326at4447
Liliopsida	11452at4447
Liliopsida	5077at4447
Liliopsida	10279at4447
Liliopsida	5375at4447
Liliopsida	17327at4447
Liliopsida	4149at4447
Liliopsida	24000at4447
Liliopsida	5713at4447
Liliopsida	34315at4447
Liliopsida	1776at4447
Liliopsida	6191at4447
Liliopsida	6959at4447
Liliopsida	7062at4447
Liliopsida	6494at4447
Liliopsida	9897at4447
Liliopsida	14872at4447
Liliopsida	18401at4447
Liliopsida	27247at4447
Liliopsida	18682at4447
Liliopsida	26153at4447
Liliopsida	1528at4447
Liliopsida	33683at4447
Liliopsida	8604at4447
Liliopsida	9667at4447
Liliopsida	1027at4447
Liliopsida	24283at4447
Liliopsida	30619at4447
Liliopsida	8054at4447
Liliopsida	2162at4447
Liliopsida	18077at4447
Liliopsida	18746at4447
Liliopsida	8606at4447
Liliopsida	19884at4447
Liliopsida	15648at4447
Liliopsida	15800at4447
Liliopsida	35993at4447
Liliopsida	13551at4447
Liliopsida	3079at4447
Liliopsida	18902at4447
Liliopsida	8876at4447
Liliopsida	6708at4447
Liliopsida	16174at4447
Liliopsida	10708at4447
Liliopsida	15583at4447
Liliopsida	15664at4447
Liliopsida	33977at4447
Liliopsida	20379at4447
Liliopsida	26195at4447
Liliopsida	18502at4447
Liliopsida	28279at4447
Liliopsida	14009at4447
Liliopsida	23335at4447
Liliopsida	32330at4447
Liliopsida	651at4447
Liliopsida	4370at4447
Liliopsida	21171at4447
Liliopsida	18757at4447
Liliopsida	4677at4447
Liliopsida	21813at4447
Liliopsida	30877at4447
Liliopsida	19557at4447
Liliopsida	23579at4447
Liliopsida	18807at4447
Liliopsida	12308at4447
Liliopsida	12115at4447
Liliopsida	8895at4447
Liliopsida	1976at4447
Liliopsida	6255at4447
Liliopsida	15569at4447
Liliopsida	19188at4447
Liliopsida	8964at4447
Liliopsida	12482at4447
Liliopsida	3201at4447
Liliopsida	9560at4447
Liliopsida	6626at4447
Liliopsida	6554at4447
Liliopsida	691at4447
Liliopsida	13123at4447
Liliopsida	19269at4447
Liliopsida	7598at4447
Liliopsida	15352at4447
Liliopsida	824at4447
Liliopsida	2503at4447
Liliopsida	8932at4447
Liliopsida	2448at4447
Liliopsida	11570at4447
Liliopsida	26518at4447
Liliopsida	30682at4447
Liliopsida	294at4447
Liliopsida	9318at4447
Liliopsida	8263at4447
Liliopsida	645at4447
Liliopsida	22036at4447
Liliopsida	8686at4447
Liliopsida	26435at4447
Liliopsida	446at4447
Liliopsida	2089at4447
Liliopsida	4705at4447
Liliopsida	26874at4447
Liliopsida	4493at4447
Liliopsida	354at4447
Liliopsida	17480at4447
Liliopsida	25211at4447
Liliopsida	2931at4447
Liliopsida	4809at4447
Liliopsida	13685at4447
Liliopsida	20901at4447
Liliopsida	21612at4447
Liliopsida	19032at4447
Liliopsida	19670at4447
Liliopsida	22253at4447
Liliopsida	13489at4447
Liliopsida	1334at4447
Liliopsida	10607at4447
Liliopsida	30873at4447
Liliopsida	35642at4447
Liliopsida	158at4447
Liliopsida	26080at4447
Liliopsida	476at4447
Liliopsida	1557at4447
Liliopsida	32786at4447
Liliopsida	14438at4447
Liliopsida	861at4447
Liliopsida	14076at4447
Liliopsida	14087at4447
Liliopsida	13849at4447
Liliopsida	21497at4447
Liliopsida	30978at4447
Liliopsida	11522at4447
Liliopsida	1519at4447
Liliopsida	12886at4447
Liliopsida	1325at4447
Liliopsida	28349at4447
Liliopsida	1459at4447
Liliopsida	29440at4447
Liliopsida	31527at4447
Liliopsida	16085at4447
Liliopsida	28098at4447
Liliopsida	1661at4447
Liliopsida	1336at4447
Liliopsida	23421at4447
Liliopsida	19672at4447
Liliopsida	5377at4447
Liliopsida	2472at4447
Liliopsida	11881at4447
Liliopsida	25645at4447
Liliopsida	15708at4447
Liliopsida	6428at4447
Liliopsida	2977at4447
Liliopsida	19937at4447
Liliopsida	33097at4447
Liliopsida	32289at4447
Liliopsida	37673at4447
Liliopsida	9095at4447
Liliopsida	5146at4447
Liliopsida	32740at4447
Liliopsida	36745at4447
Liliopsida	16442at4447
Liliopsida	14190at4447
Liliopsida	6664at4447
Liliopsida	16276at4447
Liliopsida	15910at4447
Liliopsida	3117at4447
Liliopsida	5040at4447
Liliopsida	2542at4447
Liliopsida	27372at4447
Liliopsida	20700at4447
Liliopsida	13497at4447
Liliopsida	8053at4447
Liliopsida	22555at4447
Liliopsida	3099at4447
Liliopsida	214at4447
Liliopsida	28665at4447
Liliopsida	1356at4447
Liliopsida	7802at4447
Liliopsida	0at4447
Liliopsida	2674at4447
Liliopsida	22516at4447
Liliopsida	26121at4447
Liliopsida	3681at4447
Liliopsida	26469at4447
Liliopsida	16958at4447
Liliopsida	4702at4447
Liliopsida	5028at4447
Liliopsida	8579at4447
Liliopsida	9283at4447
Liliopsida	15110at4447
Liliopsida	22887at4447
Liliopsida	13104at4447
Liliopsida	1314at4447
Liliopsida	165at4447
Liliopsida	3355at4447
Liliopsida	28914at4447
Liliopsida	9684at4447
Liliopsida	867at4447
Liliopsida	4260at4447
Liliopsida	6355at4447
Liliopsida	8769at4447
Liliopsida	9616at4447
Liliopsida	22873at4447
Liliopsida	4662at4447
Liliopsida	21396at4447
Liliopsida	169at4447
Liliopsida	1656at4447
Liliopsida	42697at4447
Liliopsida	15904at4447
Liliopsida	87at4447
Liliopsida	42048at4447
Liliopsida	16674at4447
Liliopsida	2919at4447
Liliopsida	4363at4447
Liliopsida	10053at4447
Liliopsida	7673at4447
Liliopsida	34023at4447
Liliopsida	2911at4447
Liliopsida	21286at4447
Liliopsida	19807at4447
Liliopsida	7266at4447
Liliopsida	7745at4447
Liliopsida	28959at4447
Liliopsida	879at4447
Liliopsida	8455at4447
Liliopsida	29544at4447
Liliopsida	336at4447
Liliopsida	35191at4447
Liliopsida	5380at4447
Liliopsida	19399at4447
Liliopsida	7971at4447
Liliopsida	293at4447
Liliopsida	26419at4447
Liliopsida	6302at4447
Liliopsida	12048at4447
Liliopsida	8030at4447
Liliopsida	5611at4447
Liliopsida	15164at4447
Liliopsida	1257at4447
Liliopsida	17598at4447
Liliopsida	2959at4447
Liliopsida	222at4447
Liliopsida	21916at4447
Liliopsida	6864at4447
Liliopsida	24386at4447
Liliopsida	29975at4447
Liliopsida	24376at4447
Liliopsida	3691at4447
Liliopsida	18370at4447
Liliopsida	18881at4447
Liliopsida	23429at4447
Liliopsida	1998at4447
Liliopsida	19866at4447
Liliopsida	16729at4447
Liliopsida	2780at4447
Liliopsida	20792at4447
Liliopsida	10298at4447
Liliopsida	733at4447
Liliopsida	25512at4447
Liliopsida	16102at4447
Liliopsida	1947at4447
Liliopsida	3951at4447
Liliopsida	6254at4447
Liliopsida	11648at4447
Liliopsida	15425at4447
Liliopsida	31310at4447
Liliopsida	4803at4447
Liliopsida	22195at4447
Liliopsida	828at4447
Liliopsida	17736at4447
Liliopsida	7441at4447
Liliopsida	26363at4447
Liliopsida	13220at4447
Liliopsida	9370at4447
Liliopsida	34049at4447
Liliopsida	5710at4447
Liliopsida	25054at4447
Liliopsida	29397at4447
Liliopsida	3495at4447
Liliopsida	37442at4447
Liliopsida	7711at4447
Liliopsida	26445at4447
Liliopsida	3323at4447
Liliopsida	18960at4447
Liliopsida	34941at4447
Liliopsida	9140at4447
